4.079834519411524706e-05,9.999529345263865610e-01,6.267128419348609498e-06
9.999796293435818662e-01,5.693626915432597847e-06,1.467702950259282302e-05
2.012855835110358713e-04,9.582491263112094979e-06,9.997891319252258935e-01
3.083038822711023139e-06,9.999899249894762532e-01,6.991971701150849663e-06
9.998218108439260732e-01,9.317867280447422360e-06,1.688712887934061167e-04
5.463406552984604366e-04,5.422626810819992295e-06,9.994482367178906257e-01
2.274062243967873532e-06,9.999737551221073995e-01,2.397081564859030077e-05
9.998674910304323760e-01,3.961911407293752621e-08,1.324693504536845947e-04
8.674754813575633744e-03,3.513999100926421047e-04,9.909738452763318106e-01
1.722778801929015398e-05,9.999765478543597430e-01,6.224357620874204144e-06
9.994536880547519875e-01,1.977277221477944229e-05,5.265391730332445470e-04
1.903837013607563339e-04,1.311654986068011191e-07,9.998094851331404964e-01
5.067401187764188525e-05,9.999389772458529002e-01,1.034874226950201740e-05
9.998431952615014495e-01,1.498527220282172114e-05,1.418194662957620721e-04
4.520142667369954868e-05,2.052534588347897333e-07,9.999545933198674685e-01
6.968217682372563232e-06,9.999713577924267405e-01,2.167398989096257236e-05
9.967625247471331162e-01,3.597483142806108118e-05,3.201500421438823862e-03
4.735898475876277100e-06,1.100943054933914411e-06,9.999941631584692292e-01
4.484878697026402071e-07,9.999995317857696131e-01,1.972636075231257111e-08
9.999852690067275729e-01,3.037939507084566515e-06,1.169305376534444235e-05
4.068629114481680874e-05,1.463080506717831020e-06,9.999578506283484103e-01
2.137611668854405420e-07,9.999996192411045870e-01,1.669977285596955390e-07
9.997015365530741438e-01,9.900307727293395602e-05,1.994603696529912318e-04
1.006281879212942478e-04,3.635593907210419498e-06,9.998957362181715158e-01
2.018336034620639197e-05,9.999702572585292826e-01,9.559381124571439807e-06
9.999312273726598255e-01,3.994968647515445972e-06,6.477765869270379494e-05
1.120866369754342782e-06,7.706408153670847455e-08,9.999988020695487201e-01
3.265257130318945620e-06,9.999955633853355730e-01,1.171357534116990103e-06
9.998979374565902800e-01,5.431807273535821865e-06,9.663073613622252345e-05
6.639017816379578889e-06,6.131213521371638328e-06,9.999872297686621669e-01
8.801835925231777790e-06,9.999893034387373758e-01,1.894725337310423969e-06
9.996109075007800771e-01,7.013596503986050308e-06,3.820789027159228967e-04
3.267583097612422279e-05,4.619862358295969036e-06,9.999627043066655618e-01
4.544188715728767116e-06,9.999790260777472461e-01,1.642973353700796508e-05
9.999188758528477772e-01,3.837118779703759556e-06,7.728702837256636146e-05
3.834545829115079674e-05,1.217144090724841187e-04,9.998399401326362179e-01
3.824569462528515590e-04,9.994242554179936233e-01,1.932876357534468975e-04
9.998474041076930163e-01,1.320828110062925556e-05,1.393876112063863507e-04
1.903292090992945334e-04,4.300703659811685417e-06,9.998053700872407967e-01
2.799153056330453588e-06,9.999970637408494012e-01,1.371060943269711625e-07
9.988197492431434288e-01,1.009912310685323764e-05,1.170151633749800168e-03
1.291525571339109180e-04,9.236574663109313728e-06,9.998616108682029102e-01
4.552496463325499988e-04,9.993423261106602062e-01,2.024242430072293957e-04
9.990241986990251455e-01,2.519747072380029064e-05,9.506038302509302405e-04
1.724422340673207286e-04,8.829042645028402800e-06,9.998187287232875864e-01
5.185398962982809730e-04,9.994803607824579439e-01,1.099321243765539784e-06
9.969396712162577057e-01,6.667570781285355689e-05,2.993653075929477315e-03
7.774243933315914208e-05,1.451898978792321312e-05,9.999077385708788901e-01
4.299867728728799369e-07,9.999752850080811939e-01,2.428500514598332216e-05
9.998716250647445847e-01,8.316178077706170611e-06,1.200587571776813751e-04
4.595230654905575686e-04,3.152426393513900151e-05,9.995089526705742689e-01
1.732483384277191062e-07,9.999980941319940309e-01,1.732619667569464931e-06
9.999916886802199256e-01,5.581437678727751786e-07,7.753176012135889878e-06
5.143770528771090617e-05,3.959936428825555822e-05,9.999089629304240834e-01
5.206484454359943874e-06,9.999841788189108849e-01,1.061469663475300176e-05
9.928477078254037691e-01,1.229923903210574754e-04,7.029299784275015728e-03
1.436775810057482462e-04,7.870243007868872308e-06,9.998484521759863908e-01
2.725061255955545621e-06,9.998920247118260329e-01,1.052502269180637904e-04
9.999374488264679561e-01,3.049039733700045019e-08,6.252068313472659345e-05
5.053021865144607851e-04,2.235011148640332697e-07,9.994944743123707065e-01
5.629479567743656254e-08,9.999998799474436595e-01,6.375776054165731757e-08
9.995291190139486970e-01,4.423524284976913250e-06,4.664574617663852572e-04
